51081.322049 19.232 0.01
51819.393251 19.071 0.013
52558.358447 19.130 0.012
52577.245950 19.131 0.012
52586.249429 19.115 0.013
52910.329908 19.115 0.012
52931.260111 19.093 0.012
52935.257075 19.108 0.014
52959.200404 19.101 0.012
52963.180148 19.088 0.018
53352.151214 19.288 0.015
53622.359511 19.472 0.020
53634.308981 19.413 0.026
53638.350317 19.448 0.015
53640.314352 19.423 0.015
53655.286524 19.478 0.020
53664.311482 19.440 0.023
53669.270724 19.454 0.014
53671.355491 19.494 0.017
53674.254960 19.460 0.019
53676.344434 19.489 0.016
53679.316328 19.471 0.022
53681.307840 19.430 0.025
53685.266894 19.470 0.039
53694.280770 19.690 0.048
53697.264864 19.523 0.018
53700.263822 19.482 0.021
53705.250493 19.519 0.017
53975.335491 19.431 0.021
53990.348304 19.453 0.021
53994.358485 19.398 0.020
53996.342226 19.431 0.018
54010.296342 19.407 0.018
54012.289186 19.423 0.025
54020.295267 19.424 0.021
54024.376754 19.444 0.026
54028.365053 19.450 0.021
54030.288726 19.438 0.017
54035.364482 19.409 0.020
54037.270022 19.386 0.018
54040.284434 19.448 0.030
54049.310929 19.425 0.023
54053.275240 19.427 0.016
54056.276986 19.429 0.029
54059.271171 19.405 0.025
54061.282274 19.413 0.022
54062.276094 19.417 0.019
54068.256732 19.408 0.029
54357.314368 19.503 0.018
54362.364179 19.517 0.034
54376.359268 19.529 0.021
54382.344412 19.517 0.056
54385.362192 19.521 0.018
54387.362691 19.494 0.040
54390.355102 19.555 0.020
54392.357429 19.510 0.026
54402.355874 19.496 0.028

