51075.311277 19.563 0.017
51819.366154 19.525 0.018
52196.311775 19.569 0.015
52197.324881 19.529 0.016
52225.175081 19.578 0.017
52231.210864 19.513 0.015
52253.197034 19.607 0.024
52557.318864 19.568 0.016
52558.331395 19.557 0.019
52577.218896 19.615 0.018
52578.214951 19.585 0.016
52586.222375 19.642 0.020
52908.293433 19.580 0.017
52910.302856 19.610 0.016
52911.307219 19.598 0.019
52930.184592 19.576 0.020
52931.233058 19.598 0.018
52934.225334 19.593 0.020
52935.230022 19.603 0.017
52936.221261 19.589 0.015
52959.173350 19.587 0.015
52962.146783 19.635 0.018
52963.153094 19.593 0.015
53270.285320 19.572 0.025
53272.335264 19.580 0.019
53286.303981 19.597 0.023
53288.262474 19.606 0.020
53294.310148 19.570 0.018
53302.258142 19.545 0.028
53312.213826 19.597 0.031
53314.214871 19.645 0.019
53352.124160 19.591 0.016
53616.319233 19.650 0.022
53622.332462 19.619 0.023
#53623.309445 -99.000 0.049
53626.295657 19.624 0.020
53628.280523 19.589 0.028
53634.281932 19.657 0.035
53637.282139 19.690 0.027
53638.323266 19.574 0.017
53639.327516 19.580 0.017
53654.309209 19.577 0.017
53655.259472 19.744 0.033
53663.270112 19.543 0.020
53664.284429 19.557 0.027
53666.340213 19.627 0.024
53668.259712 19.708 0.024
53669.243672 19.658 0.018
53670.264565 19.562 0.017
53671.328443 19.599 0.021
53673.232550 19.573 0.016
53674.227908 19.628 0.018
53675.229438 19.540 0.018
53676.317384 19.570 0.017
53677.250469 19.590 0.016
53679.289277 19.704 0.025
53680.237134 19.583 0.017
53681.280790 19.584 0.019
53685.239841 19.493 0.041
53693.239031 19.610 0.025
53694.253719 20.076 0.071
53697.237815 19.652 0.019
53698.236422 19.578 0.018
53700.236773 19.648 0.020
53704.222356 19.551 0.017
53705.223442 19.657 0.018
53974.315018 19.507 0.023
53975.308437 19.684 0.033
53989.318424 19.570 0.029
53990.321282 19.627 0.034
53994.331474 19.600 0.024
53996.315180 19.734 0.058
#53997.414070 -99.000 0.043
53998.283799 19.595 0.016
54000.293876 19.613 0.036
54005.314070 19.608 0.024
#54006.240998 -99.000 0.418
54007.344040 19.579 0.024
54009.267790 19.624 0.029
54010.269327 19.573 0.021
54011.332232 19.563 0.024
54012.262157 19.630 0.040
54019.282511 19.549 0.025
54024.349756 19.669 0.043
54025.331254 19.590 0.031
54029.261643 19.601 0.049
54030.261677 19.607 0.018
54035.337431 19.643 0.048
54037.242935 19.626 0.031
54040.257383 19.672 0.036
#54047.288296 -99.000 0.085
54049.283939 19.866 0.069
54053.248167 19.709 0.028
54056.249841 19.700 0.045
54059.244147 19.690 0.051
54062.249068 19.725 0.048
54068.229590 19.642 0.039
54348.329058 19.561 0.026
54357.287334 19.640 0.022
54358.284905 19.634 0.031
54359.278842 19.683 0.048
54362.337172 19.574 0.030
54365.317895 19.550 0.020
54381.337490 19.598 0.031
54382.317368 19.655 0.027
54385.335168 19.650 0.032
54386.329808 19.973 0.040
54387.335696 19.622 0.027
54388.334045 19.549 0.022
54392.330388 19.632 0.052
54402.328891 19.634 0.040
54403.248006 19.622 0.037
54404.305384 19.570 0.023
54405.303336 19.572 0.022
54406.241678 19.580 0.023
54412.244648 19.537 0.025

