51075.312110 18.813 0.015
51819.366987 18.804 0.014
52196.312608 18.800 0.013
52197.325714 18.794 0.015
52225.175914 18.799 0.014
52231.211697 18.774 0.012
52253.197867 18.869 0.018
52557.319697 18.790 0.014
52558.332228 18.798 0.013
52577.219729 18.902 0.016
52578.215784 18.801 0.013
52586.223208 18.819 0.016
52908.294266 18.820 0.015
52910.303689 18.813 0.013
52911.308052 18.861 0.017
52930.185425 18.845 0.015
52931.233891 18.853 0.015
52934.226167 18.848 0.017
52935.230855 18.815 0.014
52936.222094 18.825 0.013
52959.174183 18.828 0.013
52962.147616 18.805 0.014
52963.153927 18.818 0.012
53270.286153 18.831 0.032
53272.336097 18.880 0.016
53286.304814 18.847 0.021
53288.263307 18.843 0.017
53294.310981 18.880 0.017
53302.258975 18.834 0.019
53312.214660 18.826 0.025
53314.215704 18.831 0.015
53352.124993 18.815 0.014
53616.320066 18.883 0.018
53622.333295 18.832 0.018
53623.310278 18.811 0.024
53626.296490 18.848 0.016
53628.281356 18.820 0.019
53634.282765 18.833 0.020
53637.282972 18.882 0.020
53638.324099 18.852 0.014
53639.328349 18.857 0.014
53654.310042 18.821 0.014
53655.260305 18.910 0.021
53663.270945 18.815 0.014
53664.285262 18.844 0.018
53666.341046 18.771 0.015
53668.260545 18.868 0.019
53669.244505 18.836 0.014
53670.265398 18.790 0.014
53671.329276 18.857 0.016
53673.233383 18.816 0.013
53674.228741 18.823 0.014
53675.230271 18.821 0.016
53676.318217 18.847 0.014
53677.251302 18.861 0.013
53679.290110 18.809 0.017
53680.237967 18.876 0.014
53681.281623 18.834 0.015
53685.240674 18.833 0.027
53693.239864 18.850 0.016
53694.254552 18.930 0.028
53697.238648 18.849 0.014
53698.237255 18.830 0.015
53700.237606 18.823 0.015
53704.223189 18.835 0.016
53705.224275 18.830 0.013
53974.315851 18.827 0.015
53975.309271 18.861 0.028
53989.319258 18.830 0.021
53990.322116 18.916 0.025
53994.332307 18.863 0.020
53996.316014 18.890 0.037
53997.414904 18.806 0.035
53998.284632 18.819 0.017
54000.294709 18.810 0.030
54005.314904 18.821 0.017
54006.241831 18.804 0.034
54007.344873 18.810 0.028
54009.268623 18.874 0.025
54010.270161 18.811 0.019
54011.333065 18.811 0.022
54012.262990 18.834 0.021
54019.283344 18.773 0.022
54024.350590 18.980 0.033
54025.332088 18.898 0.024
54029.262477 18.909 0.040
54030.262510 18.792 0.015
54035.338264 18.920 0.040
54037.243768 18.807 0.020
54040.258217 18.859 0.027
#54047.289129 -99.000 0.047
54049.284772 18.982 0.049
54053.249001 18.848 0.034
54056.250674 18.863 0.036
54059.244980 18.878 0.037
54062.249901 18.851 0.039
54068.230423 18.881 0.034
54348.329892 18.782 0.020
54357.288167 18.847 0.018
54358.285739 18.895 0.026
54359.279676 18.843 0.035
54362.338005 18.846 0.025
54365.318729 18.842 0.021
54381.338323 18.842 0.024
54382.318202 18.827 0.021
54385.336002 18.871 0.032
54386.330641 18.802 0.027
54387.336529 18.864 0.028
54388.334878 18.812 0.022
54392.331221 18.876 0.034
54402.329725 18.883 0.032
54403.248840 18.971 0.052
54404.306217 18.832 0.020
54405.304170 18.820 0.018
54406.242511 18.827 0.019
54412.245482 18.846 0.022

