51075.301511 14.592 0.003
52253.187270 14.575 0.003
52911.297455 14.589 0.003
52934.215569 14.594 0.005
53294.300382 14.591 0.003
53312.203917 14.716 0.020
53623.299681 14.961 0.004
53637.272375 14.589 0.003
53654.299444 14.944 0.004
53656.247039 14.597 0.003
53663.260347 15.026 0.005
53668.249947 14.595 0.003
53997.404327 14.714 0.009
54000.284113 14.668 0.014
54011.322470 15.028 0.021
54025.321484 14.706 0.011
54029.251852 14.729 0.012
54359.269085 14.743 0.017
54373.382421 14.705 0.030
54412.234796 14.727 0.023

