51081.323716 19.693 0.03
51819.394918 19.480 0.034
52558.360114 19.638 0.036
52577.247617 19.558 0.032
52586.251096 19.449 0.027
52910.331575 19.471 0.029
52931.261778 19.467 0.029
52935.258742 19.590 0.033
52959.202071 19.444 0.028
52963.181815 19.425 0.028
53352.152881 19.662 0.037
53622.361178 19.959 0.054
53634.310648 19.919 0.132
53638.351984 20.001 0.052
53640.316019 19.967 0.051
53655.288191 19.875 0.053
53664.313149 19.894 0.080
53669.272391 20.026 0.041
53671.357158 20.066 0.062
53674.256627 20.037 0.052
53676.346101 19.940 0.052
53679.317995 19.966 0.054
53681.309507 20.135 0.119
53685.268561 19.968 0.119
#53694.282437 -99.000 0.364
53697.266531 19.900 0.052
53700.265489 19.931 0.059
53705.252160 19.998 0.050
53975.337158 19.860 0.038
53990.349971 19.875 0.064
53994.360152 19.797 0.032
53996.343893 19.770 0.050
#53998.312535 -99.000 99.999
54010.298008 19.894 0.039
54012.290853 19.989 0.073
54020.296933 19.939 0.056
54024.378420 19.811 0.062
54028.366720 19.877 0.060
54030.290393 19.839 0.036
54035.366149 19.891 0.060
54037.271688 19.841 0.041
54040.286100 19.905 0.077
54049.312596 19.855 0.086
54053.276907 19.859 0.047
54056.278653 19.750 0.062
54059.272838 19.706 0.055
54061.283940 19.923 0.062
54062.277760 19.818 0.048
54068.258399 19.883 0.090
54357.316035 19.977 0.037
54362.365846 20.015 0.050
54376.360935 19.952 0.049
54382.346078 20.111 0.054
54385.363859 20.003 0.046
54387.364357 20.090 0.064
54390.356768 20.165 0.061
54392.359095 19.987 0.057
54402.357541 20.073 0.147

