51819.394084 19.028 0.017
52558.359280 19.159 0.016
52577.246783 19.140 0.017
52586.250262 19.122 0.018
52910.330741 19.070 0.015
52931.260944 19.144 0.016
52935.257908 19.116 0.018
52959.201237 19.139 0.015
52963.180981 19.121 0.021
53352.152047 19.326 0.022
53622.360344 19.461 0.030
53634.309814 19.488 0.032
53638.351150 19.446 0.020
53640.315185 19.453 0.021
53655.287357 19.371 0.025
53664.312315 19.506 0.029
53669.271557 19.449 0.018
53671.356324 19.481 0.023
53674.255793 19.419 0.022
53676.345267 19.493 0.023
53679.317161 19.436 0.028
53681.308673 19.381 0.046
53685.267727 19.513 0.039
53694.281603 19.538 0.050
53697.265697 19.520 0.021
53700.264655 19.395 0.027
53705.251326 19.507 0.021
53975.336325 19.422 0.024
53990.349137 19.482 0.027
53994.359319 19.443 0.024
53996.343059 19.445 0.030
#53998.311702 -99.000 99.999
54010.297175 19.451 0.021
54012.290020 19.436 0.034
54020.296100 19.463 0.025
54024.377587 19.409 0.034
54028.365886 19.412 0.039
54030.289560 19.440 0.020
54035.365315 19.450 0.030
54037.270855 19.421 0.025
54040.285267 19.483 0.031
54049.311763 19.431 0.030
54053.276073 19.494 0.025
54056.277819 19.475 0.031
54059.272005 19.360 0.039
54061.283107 19.373 0.027
54062.276927 19.427 0.026
54068.257565 19.405 0.034
54357.315201 19.516 0.024
54362.365012 19.555 0.024
54376.360101 19.581 0.024
54382.345245 19.595 0.038
54385.363026 19.582 0.023
54387.363524 19.621 0.033
54390.355935 19.521 0.033
54392.358262 19.556 0.039
54402.356707 19.560 0.036

