51075.302814 19.796 0.036
#52196.303329 -99.000 0.033
52197.316501 19.671 0.034
52225.166621 19.728 0.038
52231.202406 19.685 0.032
52253.188577 19.625 0.049
52557.310408 19.669 0.038
52578.206492 19.691 0.033
52908.284973 19.688 0.038
52911.298762 19.791 0.044
52934.216875 19.613 0.040
52936.212801 19.672 0.032
52962.138323 19.701 0.035
#53270.276896 -99.000 0.031
53272.326805 19.544 0.038
53286.295524 19.504 0.039
53288.254014 19.476 0.031
53294.301689 19.550 0.032
53302.249683 19.451 0.052
53312.205267 19.497 0.036
53314.206412 19.526 0.032
#53616.310774 -99.000 0.075
#53623.300986 -99.000 0.078
53626.287200 19.567 0.036
53628.272065 19.641 0.072
53637.273680 19.718 0.064
53639.319058 19.663 0.037
53644.266207 19.755 0.037
53654.300751 19.696 0.039
53656.248344 19.558 0.078
53663.261654 19.722 0.058
53668.251253 19.759 0.058
53670.256106 19.679 0.036
53673.224091 19.662 0.034
53675.220978 19.695 0.035
53677.242010 19.769 0.037
53680.228677 19.641 0.035
53693.230574 19.722 0.073
#53698.227965 -99.000 0.093
53704.213898 19.679 0.039
53974.306573 19.684 0.035
53989.309968 19.663 0.069
53997.405589 19.771 0.043
54000.285366 19.674 0.040
54007.335571 19.723 0.038
54009.259299 19.697 0.043
54011.323776 19.710 0.042
54019.274001 19.678 0.045
54025.322790 19.691 0.040
54029.253173 19.684 0.051
54348.320585 19.537 0.038
54358.276430 19.526 0.039
54359.270384 19.576 0.054
54365.309421 19.540 0.032
54373.383628 19.286 0.072
54381.329001 19.528 0.039
54386.321340 19.546 0.035
54388.325594 19.510 0.036
#54403.239416 -99.000 0.054
54404.297097 19.477 0.046
54405.294971 19.443 0.040
54406.233208 19.480 0.027
54412.236149 19.363 0.039

